,GRID_ID,Truth,Output
5972,BY-48,0,1
5973,BY-54,0,1
5974,BY-57,0,1
5975,BY-60,0,1
5976,BZ-18,1,1
5977,BZ-23,1,1
5978,BZ-25,1,1
5979,BZ-27,1,1
5980,BZ-3,1,1
5981,BZ-30,1,1
5982,BZ-45,0,1
5983,BZ-48,0,1
5984,BZ-49,0,1
5985,BZ-59,0,1
5986,BZ-61,0,0
5987,BZ-9,1,1
5988,C-10,0,0
5989,C-13,0,1
5990,C-17,0,1
5991,C-25,0,0
5992,C-27,0,1
5993,C-30,1,1
5994,C-37,1,1
5995,C-40,1,1
5996,C-55,1,1
5997,C-68,0,0
5998,C-7,0,0
5999,C-85,1,1
6000,C-91,1,1
6001,C-94,1,1
6002,CA-16,1,1
6003,CA-22,1,1
6004,CA-25,1,1
6005,CA-29,1,1
6006,CA-40,0,1
6007,CA-41,0,1
6008,CA-43,0,1
6009,CA-45,0,1
6010,CA-56,0,1
6011,CA-7,1,1
6012,CA-8,1,1
6013,CB-10,1,1
6014,CB-15,1,1
6015,CB-18,1,1
6016,CB-24,1,1
6017,CB-3,1,1
6018,CB-31,1,1
6019,CB-32,1,1
6020,CB-40,1,1
6021,CB-43,0,1
6022,CB-48,0,1
6023,CB-5,1,1
6024,CB-53,1,1
6025,CB-54,1,1
6026,CB-56,1,1
6027,CB-59,0,1
6028,CB-65,0,0
6029,CC-11,1,1
6030,CC-2,1,1
6031,CC-34,1,1
6032,CC-35,1,1
6033,CC-38,0,1
6034,CC-39,0,1
6035,CC-41,0,1
6036,CC-49,1,1
6037,CC-55,1,1
6038,CC-6,1,1
6039,CC-9,1,1
6040,CD-13,1,1
6041,CD-14,1,1
6042,CD-17,1,1
6043,CD-23,1,1
6044,CD-24,1,1
6045,CD-26,1,1
6046,CD-27,1,1
6047,CD-28,1,1
6048,CD-3,1,1
6049,CD-35,0,1
6050,CD-37,0,1
6051,CD-39,0,1
6052,CD-47,1,1
6053,CD-49,1,1
6054,CD-57,1,1
6055,CD-59,0,1
6056,CD-62,0,1
6057,CD-63,0,1
6058,CD-66,0,1
6059,CE-13,1,1
6060,CE-18,1,1
6061,CE-24,1,1
6062,CE-28,1,1
6063,CE-29,1,1
6064,CE-32,1,1
6065,CE-39,0,1
6066,CE-4,1,1
6067,CE-42,1,1
6068,CE-46,1,1
6069,CE-51,1,1
6070,CE-60,0,1
6071,CE-61,0,1
6072,CE-62,0,1
6073,CE-63,0,1
6074,CF-20,1,1
6075,CF-26,1,1
6076,CF-38,0,1
6077,CF-39,0,1
6078,CF-40,0,1
6079,CF-46,1,1
6080,CF-49,1,1
6081,CF-64,0,1
6082,CF-66,0,1
6083,CF-8,1,1
6084,CF-9,1,1
6085,CG-10,1,1
6086,CG-20,1,1
6087,CG-24,1,1
6088,CG-29,1,1
6089,CG-30,1,1
6090,CG-37,0,1
6091,CG-43,1,1
6092,CG-47,1,1
6093,CG-48,1,1
6094,CG-52,1,1
6095,CG-6,1,1
6096,CG-61,0,1
6097,CH-14,1,1
6098,CH-17,1,1
6099,CH-24,1,1
6100,CH-26,1,1
6101,CH-27,1,1
6102,CH-28,1,1
6103,CH-31,1,1
6104,CH-34,0,1
6105,CH-54,1,1
6106,CH-55,0,1
6107,CH-6,1,1
6108,CH-66,0,1
6109,CH-7,1,1
6110,CI-10,1,1
6111,CI-23,1,1
6112,CI-35,0,1
6113,CI-45,1,1
6114,CI-50,1,1
6115,CI-51,1,1
6116,CI-52,1,1
6117,CI-65,0,1
6118,CI-8,1,1
6119,CI-9,1,1
6120,CJ-13,1,1
6121,CJ-16,1,1
6122,CJ-25,1,1
6123,CJ-28,1,1
6124,CJ-3,1,1
6125,CJ-40,1,1
6126,CJ-48,1,1
6127,CJ-53,1,1
6128,CJ-56,0,1
6129,CJ-57,0,1
6130,CJ-65,0,1
6131,CJ-8,1,1
6132,CK-10,1,1
6133,CK-11,1,1
6134,CK-12,1,1
6135,CK-13,1,1
6136,CK-16,1,1
6137,CK-18,1,1
6138,CK-19,1,1
6139,CK-26,1,1
6140,CK-27,1,1
6141,CK-28,1,1
6142,CK-35,1,1
6143,CK-38,1,1
6144,CK-43,1,1
6145,CK-45,1,1
6146,CK-47,1,1
6147,CK-48,1,1
6148,CK-52,1,1
6149,CK-54,0,1
6150,CK-58,0,1
6151,CK-63,0,1
6152,CK-64,0,1
6153,CK-65,0,1
6154,CK-8,1,1
6155,CL-12,1,1
6156,CL-22,1,1
6157,CL-23,1,1
6158,CL-29,1,1
6159,CL-30,1,1
6160,CL-34,1,1
6161,CL-36,1,1
6162,CL-51,1,1
6163,CL-53,1,1
6164,CL-64,0,1
6165,CL-66,0,1
6166,CM-14,1,1
6167,CM-18,1,1
6168,CM-2,1,1
6169,CM-28,1,1
6170,CM-35,1,1
6171,CM-43,1,1
6172,CM-46,1,1
6173,CN-11,1,1
6174,CN-12,1,1
6175,CN-13,1,1
6176,CN-14,1,1
6177,CN-16,1,1
6178,CN-25,1,1
6179,CN-3,1,1
6180,CN-35,1,1
6181,CN-43,1,1
6182,CN-45,1,1
6183,CN-52,1,1
6184,CN-53,1,1
6185,CN-57,0,1
6186,CN-59,0,1
6187,CN-61,0,1
6188,CN-62,0,1
6189,CN-65,0,1
6190,CN-8,1,1
6191,CO-12,1,1
6192,CO-13,1,1
6193,CO-15,1,1
6194,CO-20,1,1
6195,CO-39,1,1
6196,CO-40,1,1
6197,CO-44,1,1
6198,CO-56,0,1
6199,CO-57,0,1
6200,CO-59,0,1
6201,CO-6,1,1
6202,CO-8,1,1
6203,CP-12,1,1
6204,CP-17,1,1
6205,CP-19,1,1
6206,CP-20,1,1
6207,CP-24,1,1
6208,CP-50,1,1
6209,CP-62,0,1
6210,CP-63,0,1
6211,CP-64,0,1
6212,CP-9,1,1
6213,CQ-10,1,1
6214,CQ-19,1,1
6215,CQ-25,1,1
6216,CQ-29,1,1
6217,CQ-39,1,1
6218,CQ-40,1,1
6219,CQ-42,1,1
6220,CQ-43,1,1
6221,CQ-5,1,1
6222,CQ-50,1,1
6223,CQ-61,0,1
6224,CR-11,1,1
6225,CR-13,1,1
6226,CR-18,1,1
6227,CR-21,1,1
6228,CR-27,1,1
6229,CR-28,1,1
6230,CR-29,1,1
6231,CR-30,1,1
6232,CR-32,1,1
6233,CR-38,1,1
6234,CR-39,1,1
6235,CR-40,1,1
6236,CR-47,1,1
6237,CR-49,1,1
6238,CR-5,1,1
6239,CR-50,1,1
6240,CR-51,1,1
6241,CR-53,1,1
6242,CR-57,0,1
6243,CR-64,0,1
6244,CS-17,1,1
6245,CS-28,1,1
6246,CS-30,1,1
6247,CS-33,1,1
6248,CS-35,1,1
6249,CS-4,1,1
6250,CS-41,1,1
6251,CS-44,1,1
6252,CS-46,1,1
6253,CS-49,1,1
6254,CS-51,1,1
6255,CS-57,0,1
6256,CS-9,1,1
6257,CT-13,1,1
6258,CT-30,1,1
6259,CT-34,1,1
6260,CT-36,1,1
6261,CT-52,1,1
6262,CT-54,1,1
6263,CT-58,0,1
6264,CT-6,1,1
6265,CT-63,0,1
6266,CU-12,1,1
6267,CU-20,1,1
6268,CU-29,1,1
6269,CU-30,1,1
6270,CU-34,1,1
6271,CU-39,1,1
6272,CU-40,1,1
6273,CU-41,1,1
6274,CU-42,1,1
6275,CU-50,1,1
6276,CU-51,1,1
6277,CU-53,1,1
6278,CU-56,0,1
6279,CU-58,0,1
6280,CU-60,0,1
6281,CU-64,0,1
6282,CU-66,0,1
6283,CU-7,1,1
6284,CU-9,1,1
6285,CV-12,1,1
6286,CV-13,1,1
6287,CV-14,1,1
6288,CV-26,1,1
6289,CV-29,1,1
6290,CV-40,1,1
6291,CV-41,1,1
6292,CV-44,1,1
6293,CV-47,1,1
6294,CV-49,0,1
6295,CV-51,0,1
6296,CV-56,0,1
6297,CV-61,0,1
6298,CV-8,1,1
6299,CV-9,1,1
6300,CW-29,1,1
6301,CW-43,1,1
6302,CW-45,1,1
6303,CW-47,1,1
6304,CW-5,1,1
6305,CW-6,1,1
6306,CW-61,0,1
6307,CX-12,1,1
6308,CX-14,1,1
6309,CX-15,1,1
6310,CX-26,1,1
6311,CX-3,1,1
6312,CX-30,1,1
6313,CX-35,1,1
6314,CX-37,1,1
6315,CX-43,1,1
6316,CX-5,1,1
6317,CX-50,0,1
6318,CX-52,0,1
6319,CX-59,0,1
6320,CX-60,1,1
6321,CX-7,1,1
6322,CX-8,1,1
6323,CY-13,1,1
6324,CY-15,1,1
6325,CY-19,1,1
6326,CY-20,1,1
6327,CY-24,1,1
6328,CY-25,1,1
6329,CY-3,1,1
6330,CY-30,1,1
6331,CY-4,1,1
6332,CY-49,1,1
6333,CY-50,1,1
6334,CY-51,0,1
6335,CY-55,0,1
6336,CY-62,1,1
6337,CY-66,1,1
6338,CY-9,1,1
6339,CZ-13,1,1
6340,CZ-14,1,1
6341,CZ-16,1,1
6342,CZ-20,1,1
6343,CZ-39,1,1
6344,CZ-47,1,1
6345,CZ-54,0,1
6346,CZ-57,0,1
6347,CZ-59,1,1
6348,CZ-61,1,1
6349,CZ-65,1,1
6350,CZ-66,1,1
6351,D-12,0,0
6352,D-27,0,0
6353,D-31,1,1
6354,D-36,1,1
6355,D-4,0,0
6356,D-41,1,1
6357,D-44,1,1
6358,D-5,0,0
6359,D-50,1,1
6360,D-53,1,1
6361,D-55,1,1
6362,D-56,1,1
6363,D-57,1,1
6364,D-62,1,1
6365,D-64,1,1
6366,D-72,0,0
6367,D-84,1,1
6368,D-86,1,1
6369,D-9,0,0
6370,D-91,1,1
6371,D-97,1,1
6372,DA-13,1,1
6373,DA-26,1,1
6374,DA-40,1,1
6375,DA-41,1,1
6376,DA-44,1,1
6377,DA-52,1,1
6378,DA-64,1,1
6379,DA-7,1,1
6380,DA-8,1,1
6381,DB-13,1,1
6382,DB-21,1,1
6383,DB-36,1,1
6384,DB-42,1,1
6385,DB-56,1,1
6386,DB-57,1,1
6387,DB-6,1,1
6388,DB-64,1,1
6389,DC-21,1,1
6390,DC-23,1,1
6391,DC-26,1,1
6392,DC-28,1,1
6393,DC-3,1,1
6394,DC-34,1,1
6395,DC-52,1,1
6396,DC-53,1,1
6397,DC-54,1,1
6398,DC-56,1,1
6399,DC-59,1,1
6400,DC-62,1,1
6401,DC-7,1,1
6402,DD-17,1,1
6403,DD-18,1,1
6404,DD-20,1,1
6405,DD-21,1,1
6406,DD-23,1,1
6407,DD-30,1,1
6408,DD-32,1,1
6409,DD-40,1,1
6410,DD-52,1,1
6411,DD-53,1,1
6412,DD-54,1,1
6413,DD-58,1,1
6414,DD-64,1,1
6415,DD-65,1,1
6416,DD-7,1,1
6417,DD-8,1,1
6418,DD-9,1,1
6419,DE-21,1,1
6420,DE-25,1,1
6421,DE-32,1,1
6422,DE-4,1,1
6423,DE-45,1,1
6424,DE-5,1,1
6425,DE-50,1,1
6426,DE-52,1,1
6427,DE-58,1,1
6428,DE-64,1,1
6429,DE-66,1,1
6430,DF-11,1,1
6431,DF-12,1,1
6432,DF-13,1,1
6433,DF-16,1,1
6434,DF-23,1,1
6435,DF-30,1,1
6436,DF-36,1,1
6437,DF-47,1,1
6438,DF-48,1,1
6439,DF-49,1,0
6440,DF-53,1,1
6441,DF-58,1,1
6442,DF-6,1,1
6443,DF-60,1,1
6444,DF-63,1,1
6445,DG-11,1,1
6446,DG-12,1,1
6447,DG-24,1,1
6448,DG-26,1,1
6449,DG-29,1,1
6450,DG-33,1,1
6451,DG-39,1,1
6452,DG-40,1,1
6453,DG-47,1,0
6454,DG-50,1,0
6455,DG-64,1,1
6456,E-13,0,0
6457,E-15,0,0
6458,E-25,0,0
6459,E-3,0,0
6460,E-36,1,1
6461,E-41,1,1
6462,E-42,1,1
6463,E-43,1,1
6464,E-48,1,1
6465,E-5,0,0
6466,E-50,1,1
6467,E-51,1,1
6468,E-54,1,1
6469,E-56,1,1
6470,E-6,0,0
6471,E-61,1,1
6472,E-68,0,0
6473,E-69,0,0
6474,E-8,0,0
6475,E-80,1,1
6476,E-82,1,1
6477,E-87,1,1
6478,E-88,1,1
6479,E-91,1,1
6480,F-10,0,0
6481,F-12,0,0
6482,F-14,0,0
6483,F-16,0,0
6484,F-18,0,0
6485,F-20,0,0
6486,F-21,0,0
6487,F-29,0,1
6488,F-3,0,0
6489,F-34,1,1
6490,F-35,1,1
6491,F-36,1,1
6492,F-37,1,1
6493,F-51,1,1
6494,F-55,1,1
6495,F-57,1,1
6496,F-59,1,1
6497,F-74,0,0
6498,F-76,0,1
6499,F-81,1,1
6500,F-86,1,1
6501,F-89,1,1
6502,F-95,1,1
6503,G-12,0,0
6504,G-18,0,0
6505,G-32,0,1
6506,G-41,1,1
6507,G-42,1,1
6508,G-45,1,1
6509,G-54,1,1
6510,G-65,0,0
6511,G-67,0,0
6512,G-80,1,1
6513,G-81,1,1
6514,G-88,1,1
6515,H-14,0,0
6516,H-19,0,0
6517,H-21,0,0
6518,H-42,1,1
6519,H-43,1,1
6520,H-45,1,1
6521,H-46,1,1
6522,H-50,1,1
6523,H-6,0,0
6524,H-69,0,0
6525,H-7,0,0
6526,H-70,0,0
6527,H-72,0,0
6528,H-73,0,0
6529,H-77,1,1
6530,H-78,1,1
6531,H-82,1,1
6532,H-86,1,1
6533,H-97,1,1
6534,H-99,1,1
6535,I-27,0,1
6536,I-30,0,1
6537,I-40,1,1
6538,I-61,0,1
6539,I-66,0,0
6540,I-69,0,0
6541,I-7,0,0
6542,I-80,1,1
6543,I-84,1,1
6544,I-91,1,1
6545,I-92,1,1
6546,I-96,1,1
6547,J-12,0,0
6548,J-15,0,0
6549,J-17,0,0
6550,J-18,0,0
6551,J-19,0,0
6552,J-24,0,0
6553,J-32,0,1
6554,J-35,1,1
6555,J-39,1,1
6556,J-40,1,1
6557,J-44,1,1
6558,J-53,1,1
6559,J-56,1,1
6560,J-67,0,0
6561,J-71,0,0
6562,J-79,1,1
6563,J-92,1,1
6564,J-93,1,1
6565,J-96,1,1
6566,K-11,0,0
6567,K-13,0,0
6568,K-18,0,0
6569,K-28,0,1
6570,K-37,1,1
6571,K-38,1,1
6572,K-46,1,1
6573,K-47,1,1
6574,K-48,1,1
6575,K-51,1,1
6576,K-54,1,1
6577,K-68,0,0
6578,K-71,0,0
6579,K-75,0,1
6580,K-81,1,1
6581,K-9,0,0
6582,L-2,0,0
6583,L-27,0,1
6584,L-28,0,1
6585,L-3,0,0
6586,L-33,1,1
6587,L-4,0,0
6588,L-40,1,1
6589,L-48,1,1
6590,L-59,0,0
6591,L-60,0,0
6592,L-65,0,0
6593,L-68,0,0
6594,L-75,0,1
6595,L-8,0,0
6596,L-82,1,1
6597,L-85,1,1
6598,L-94,1,1
6599,L-96,1,1
6600,M-13,0,0
6601,M-15,0,0
6602,M-16,0,0
6603,M-19,0,0
6604,M-20,0,0
6605,M-21,0,0
6606,M-27,0,1
6607,M-30,0,1
6608,M-42,1,1
6609,M-49,1,1
6610,M-53,1,1
6611,M-54,1,1
6612,M-60,0,0
6613,M-62,0,0
6614,M-82,1,1
6615,M-83,1,1
6616,M-84,1,1
6617,M-95,1,1
6618,N-10,0,0
6619,N-24,0,1
6620,N-28,0,1
6621,N-29,0,1
6622,N-39,1,1
6623,N-4,0,0
6624,N-43,1,1
6625,N-63,0,0
6626,N-68,0,0
6627,N-69,0,0
6628,N-77,1,1
6629,N-80,1,1
6630,N-82,1,1
6631,N-89,1,1
6632,N-90,1,1
6633,N-92,1,1
6634,N-93,1,1
6635,O-14,0,0
6636,O-15,0,0
6637,O-16,0,0
6638,O-19,0,0
6639,O-20,0,0
6640,O-21,0,0
6641,O-22,0,1
6642,O-26,1,1
6643,O-29,1,1
6644,O-3,0,0
6645,O-30,1,1
6646,O-4,0,0
6647,O-40,1,1
6648,O-44,1,1
6649,O-45,1,1
6650,O-68,0,0
6651,O-77,1,1
6652,O-79,1,1
6653,O-81,1,1
6654,O-88,1,1
6655,O-9,0,0
6656,O-91,1,1
6657,O-93,1,1
6658,O-98,1,1
6659,O-99,1,1
6660,P-10,0,0
6661,P-12,0,0
6662,P-15,0,0
6663,P-17,0,0
6664,P-20,0,0
6665,P-21,0,0
6666,P-34,1,1
6667,P-39,1,1
6668,P-46,1,1
6669,P-49,1,1
6670,P-5,0,0
6671,P-54,0,1
6672,P-58,0,0
6673,P-62,0,0
6674,P-64,0,0
6675,P-65,0,0
6676,P-70,0,0
6677,P-73,0,1
6678,P-78,1,1
6679,P-79,1,1
6680,P-84,1,1
6681,P-86,1,1
6682,P-88,1,1
6683,P-95,1,1
6684,Q-11,0,0
6685,Q-15,0,0
6686,Q-24,0,1
6687,Q-30,1,1
6688,Q-34,1,1
6689,Q-40,1,1
6690,Q-43,1,1
6691,Q-44,1,1
6692,Q-48,1,1
6693,Q-54,0,1
6694,Q-55,0,1
6695,Q-64,0,0
6696,Q-7,0,0
6697,Q-70,0,0
6698,Q-73,0,1
6699,Q-75,1,1
6700,Q-8,0,0
6701,Q-83,1,1
6702,Q-88,1,1
6703,Q-90,1,1
6704,Q-95,1,1
6705,R-11,0,0
6706,R-13,0,0
6707,R-16,0,0
6708,R-18,0,0
6709,R-2,0,0
6710,R-22,0,1
6711,R-24,0,1
6712,R-25,1,1
6713,R-27,1,1
6714,R-3,0,0
6715,R-42,1,1
6716,R-46,1,1
6717,R-52,1,1
6718,R-59,0,0
6719,R-65,0,0
6720,R-73,0,1
6721,R-8,0,0
6722,R-80,1,1
6723,R-81,1,1
6724,R-89,1,1
6725,R-9,0,0
6726,R-92,1,1
6727,S-17,0,0
6728,S-24,1,1
6729,S-28,1,1
6730,S-29,1,1
6731,S-35,1,1
6732,S-36,1,1
6733,S-45,1,1
6734,S-5,0,0
6735,S-52,0,1
6736,S-56,0,0
6737,S-59,0,0
6738,S-60,0,0
6739,S-66,0,0
6740,S-67,0,0
6741,S-69,0,0
6742,S-70,0,0
6743,S-72,0,1
6744,S-75,1,1
6745,S-77,1,1
6746,S-78,1,1
6747,S-85,1,1
6748,S-86,1,1
6749,S-90,1,1
6750,T-10,0,0
6751,T-13,0,0
6752,T-17,0,0
6753,T-27,1,1
6754,T-44,1,1
6755,T-51,1,1
6756,T-6,0,0
6757,T-65,0,0
6758,T-66,0,0
6759,T-73,0,1
6760,T-78,1,1
6761,U-12,0,0
6762,U-13,0,0
6763,U-19,0,0
6764,U-23,1,1
6765,U-26,1,1
6766,U-34,1,1
6767,U-36,1,1
6768,U-39,1,1
6769,U-47,1,1
6770,U-49,1,1
6771,U-56,0,0
6772,U-59,0,0
6773,U-74,1,1
6774,U-76,1,1
6775,U-81,1,1
6776,U-84,1,1
6777,U-85,1,1
6778,U-87,1,1
6779,U-95,1,1
6780,V-11,0,0
6781,V-13,0,0
6782,V-16,0,0
6783,V-18,0,0
6784,V-20,1,0
6785,V-31,1,0
6786,V-33,1,0
6787,V-37,1,0
6788,V-42,1,0
6789,V-45,1,0
6790,V-47,1,0
6791,V-49,1,0
6792,V-52,0,0
6793,V-53,0,0
6794,V-57,0,0
6795,V-59,0,0
6796,V-65,0,0
6797,V-69,0,0
6798,V-7,0,0
6799,V-75,0,1
6800,V-8,0,0
6801,V-85,1,1
6802,V-88,1,1
6803,V-98,1,1
6804,W-11,0,1
6805,W-14,0,0
6806,W-17,0,0
6807,W-24,1,0
6808,W-37,1,0
6809,W-40,1,0
6810,W-43,1,0
6811,W-5,0,1
6812,W-50,1,0
6813,W-53,0,0
6814,W-55,0,0
6815,W-56,0,0
6816,W-6,0,1
6817,W-68,0,0
6818,W-72,0,1
6819,W-73,0,1
6820,W-83,1,1
6821,W-85,1,1
6822,W-87,1,1
6823,W-94,1,1
6824,W-95,1,1
6825,W-96,1,1
6826,X-20,1,1
6827,X-23,1,1
6828,X-27,1,1
6829,X-28,1,1
6830,X-42,1,0
6831,X-45,1,0
6832,X-52,0,0
6833,X-54,0,0
6834,X-58,0,0
6835,X-59,0,0
6836,X-6,0,1
6837,X-60,0,0
6838,X-63,0,0
6839,X-70,0,0
6840,X-72,0,0
6841,X-74,0,0
6842,X-75,0,1
6843,X-78,1,1
6844,X-79,1,1
6845,X-82,1,1
6846,X-83,1,1
6847,Y-10,0,1
6848,Y-14,0,1
6849,Y-15,0,1
6850,Y-2,0,1
6851,Y-20,1,1
6852,Y-35,1,1
6853,Y-36,1,1
6854,Y-44,1,1
6855,Y-50,0,0
6856,Y-52,0,0
6857,Y-54,0,0
6858,Y-55,0,0
6859,Y-56,0,0
6860,Y-58,0,0
6861,Y-62,0,0
6862,Y-67,0,0
6863,Y-70,0,0
6864,Y-73,0,1
6865,Y-81,1,1
6866,Y-86,1,1
6867,Y-87,1,1
6868,Y-88,1,1
6869,Z-14,0,1
6870,Z-22,1,1
6871,Z-26,1,1
6872,Z-3,0,1
6873,Z-30,1,1
6874,Z-32,1,1
6875,Z-34,1,1
6876,Z-36,1,1
6877,Z-38,1,1
6878,Z-39,1,1
6879,Z-4,0,1
6880,Z-44,1,1
6881,Z-59,0,0
6882,Z-68,0,1
6883,Z-77,0,1
6884,Z-83,0,1
6885,Z-84,0,1
6886,Z-91,1,1
6887,Z-92,1,1
6888,Z-96,1,1
6889,AA-10,0,1
6890,AA-11,0,1
6891,AA-2,1,1
6892,AA-21,1,1
6893,AA-25,1,1
6894,AA-26,1,1
6895,AA-32,1,1
6896,AA-33,1,1
6897,AA-37,1,1
6898,AA-39,1,1
6899,AA-49,0,1
6900,AA-52,0,0
6901,AA-55,0,0
6902,AA-56,0,0
6903,AA-59,0,0
6904,AA-60,0,0
6905,AA-61,0,0
6906,AA-71,0,1
6907,AA-77,0,1
6908,AA-78,0,1
6909,AA-80,0,1
6910,AA-81,0,1
6911,AA-94,1,1
6912,AA-98,0,1
6913,AA-99,0,1
6914,AB-17,1,1
6915,AB-18,1,1
6916,AB-26,1,1
6917,AB-43,1,1
6918,AB-44,1,1
6919,AB-45,1,1
6920,AB-47,1,1
6921,AB-55,0,0
6922,AB-59,0,0
6923,AB-69,0,1
6924,AB-70,0,1
6925,AB-76,0,1
6926,AB-80,0,1
6927,AB-82,0,1
6928,AB-83,0,1
6929,AB-87,1,1
6930,AB-91,1,1
6931,AB-93,1,1
6932,AB-94,1,1
6933,AC-10,1,1
6934,AC-17,1,1
6935,AC-19,1,1
6936,AC-2,1,1
6937,AC-35,1,1
6938,AC-37,1,1
6939,AC-4,1,1
6940,AC-44,1,1
6941,AC-55,0,0
6942,AC-60,0,0
6943,AC-61,0,0
6944,AC-63,0,0
6945,AC-64,0,0
6946,AC-72,0,1
6947,AC-74,0,1
6948,AC-81,0,1
6949,AC-91,1,1
6950,AD-11,1,1
6951,AD-12,1,1
6952,AD-14,1,1
6953,AD-15,1,1
6954,AD-16,1,1
6955,AD-18,1,1
6956,AD-24,1,1
6957,AD-26,1,1
6958,AD-29,1,1
6959,AD-39,1,1
6960,AD-43,1,1
6961,AD-54,0,0
6962,AD-6,1,1
6963,AD-76,0,1
6964,AD-82,0,1
6965,AD-9,1,1
6966,AD-96,1,1
6967,AD-98,0,1
6968,AE-24,1,1
6969,AE-25,1,1
6970,AE-26,1,1
6971,AE-29,1,1
6972,AE-31,1,1
6973,AE-32,1,1
6974,AE-36,1,1
6975,AE-40,1,1
6976,AE-42,1,1
6977,AE-48,0,1
6978,AE-51,0,0
6979,AE-52,0,0
6980,AE-53,0,0
6981,AE-54,0,0
6982,AE-56,0,0
6983,AE-58,0,0
6984,AE-66,0,1
6985,AE-80,0,1
6986,AE-85,1,1
6987,AE-89,1,1
6988,AE-9,1,1
6989,AE-95,1,1
6990,AF-10,1,1
6991,AF-25,1,1
6992,AF-30,1,1
6993,AF-48,0,1
6994,AF-50,0,1
6995,AF-59,0,0
6996,AF-6,1,1
6997,AF-63,0,0
6998,AF-7,1,1
6999,AF-74,0,1
7000,AF-75,0,1
7001,AF-85,1,1
7002,AF-87,1,1
7003,AF-91,1,1
7004,AG-10,1,1
7005,AG-11,1,1
7006,AG-15,1,1
7007,AG-26,1,1
7008,AG-3,1,1
7009,AG-38,1,1
7010,AG-47,0,1
7011,AG-49,0,1
7012,AG-52,0,0
7013,AG-56,0,0
7014,AG-70,0,1
7015,AG-73,0,1
7016,AG-78,1,1
7017,AG-82,1,1
7018,AG-83,1,1
7019,AG-84,1,1
7020,AG-87,1,1
7021,AG-9,1,1
7022,AG-92,1,1
7023,AG-96,0,1
7024,AG-99,0,1
7025,AH-11,1,1
7026,AH-14,1,1
7027,AH-17,1,1
7028,AH-25,1,1
7029,AH-26,1,1
7030,AH-27,1,1
7031,AH-29,1,1
7032,AH-31,1,1
7033,AH-4,1,1
7034,AH-43,1,1
7035,AH-46,0,1
7036,AH-66,0,1
7037,AH-78,1,1
7038,AH-83,1,1
7039,AH-84,1,1
7040,AH-91,1,1
7041,AH-96,0,1
7042,AI-17,1,1
7043,AI-18,1,1
7044,AI-22,1,1
7045,AI-25,1,1
7046,AI-40,1,1
7047,AI-41,1,1
7048,AI-46,0,1
7049,AI-62,0,0
7050,AI-64,0,0
7051,AI-68,0,1
7052,AI-74,0,1
7053,AI-78,1,1
7054,AI-79,1,1
7055,AI-82,1,1
7056,AI-86,1,1
7057,AI-88,1,1
7058,AI-89,1,1
7059,AI-96,0,1
7060,AI-97,0,1
7061,AI-99,0,1
7062,AJ-31,1,1
7063,AJ-32,1,1
7064,AJ-38,1,1
7065,AJ-43,1,1
7066,AJ-51,0,0
7067,AJ-56,0,0
7068,AJ-60,0,0
7069,AJ-64,0,0
7070,AJ-72,0,1
7071,AJ-86,1,1
7072,AJ-90,1,1
7073,AJ-91,1,1
7074,AJ-99,0,1
7075,AK-10,1,1
7076,AK-13,1,1
7077,AK-17,1,1
7078,AK-18,1,1
7079,AK-21,1,1
7080,AK-28,1,1
7081,AK-3,1,1
7082,AK-40,1,1
7083,AK-41,1,1
7084,AK-50,0,0
7085,AK-62,0,0
7086,AK-64,0,0
7087,AK-73,0,1
7088,AK-76,0,1
7089,AK-77,1,1
7090,AK-79,1,1
7091,AK-80,1,1
7092,AK-83,1,1
7093,AK-92,0,1
7094,AL-18,1,1
7095,AL-25,1,1
7096,AL-27,1,1
7097,AL-3,1,1
7098,AL-33,1,1
7099,AL-4,1,1
7100,AL-42,1,1
7101,AL-44,1,1
7102,AL-5,1,1
7103,AL-50,0,0
7104,AL-54,0,0
7105,AL-65,0,0
7106,AL-73,0,1
7107,AL-88,1,1
7108,AL-94,0,1
7109,AL-97,0,0
7110,AL-99,0,0
7111,AM-12,1,1
7112,AM-14,1,1
7113,AM-21,1,1
7114,AM-24,1,1
7115,AM-3,1,1
7116,AM-30,1,1
7117,AM-33,1,1
7118,AM-36,1,1
7119,AM-43,1,1
7120,AM-44,1,1
7121,AM-47,0,1
7122,AM-48,0,1
7123,AM-52,0,0
7124,AM-55,0,0
7125,AM-57,0,0
7126,AM-62,0,0
7127,AM-63,0,0
7128,AM-67,0,0
7129,AM-69,0,0
7130,AM-71,0,1
7131,AM-73,0,1
7132,AM-85,1,1
7133,AM-96,0,0
7134,AM-97,0,0
7135,AN-10,1,1
7136,AN-16,1,1
7137,AN-18,1,1
7138,AN-20,1,1
7139,AN-3,1,1
7140,AN-31,1,1
7141,AN-40,1,1
7142,AN-43,1,1
7143,AN-49,0,0
7144,AN-50,0,0
7145,AN-51,0,0
7146,AN-68,0,0
7147,AN-70,0,0
7148,AN-71,0,1
7149,AN-79,0,1
7150,AN-80,0,1
7151,AN-89,0,1
7152,AN-91,0,1
7153,AN-94,0,1
7154,AN-98,0,0
7155,AO-10,1,1
7156,AO-11,1,1
7157,AO-13,1,1
7158,AO-15,1,1
7159,AO-22,1,1
7160,AO-27,1,1
7161,AO-28,1,1
7162,AO-43,1,1
7163,AO-49,0,0
7164,AO-52,0,0
7165,AO-62,0,0
